frequency,raw
159.095396,-0.2113186343
160.249132,-0.2650263312
161.411235,-0.3165035989
162.581766,-0.3626891955
163.760785,-0.4044834667
164.948354,-0.437645244
166.144536,-0.4622312517
167.349392,-0.4765018133
168.562985,-0.4743953794
169.785379,-0.4672968941
171.016638,-0.4477256203
172.256825,-0.4102664864
173.506007,-0.3672380562
174.764247,-0.3161623375
176.031612,-0.2639653374
177.308167,-0.2118423094
178.59398,-0.1657106952
179.889117,-0.1256306007
181.193647,-0.09355651093
182.507637,-0.0696230095
183.831155,-0.05380845458
185.164272,-0.04518730377
186.507056,-0.04167661917
187.859578,-0.04077945664
189.221908,-0.04179082142
190.594118,-0.04392386101
191.976279,-0.0487651171
193.368463,-0.05399586716
194.770742,-0.05976236825
196.183191,-0.06599095439
197.605883,-0.07214561397
199.038892,-0.07781773126
200.482293,-0.08181656613
201.936161,-0.08459839803
203.400573,-0.08593971617
204.875604,-0.08655416329
206.361332,-0.0866115051
207.857834,-0.08435010828
209.365189,-0.08079594912
210.883474,-0.07544411415
212.41277,-0.06885595052
213.953157,-0.06096373544
215.504714,-0.05285714876
217.067522,-0.0445652607
218.641664,-0.03637173858
220.227222,-0.02876297825
221.824277,-0.02206303055
223.432914,-0.01683149084
225.053217,-0.0142021333
226.68527,-0.01277125062
228.329159,-0.01431597697
229.984968,-0.01868273373
231.652786,-0.02497799173
233.332698,-0.03354201548
235.024792,-0.04454123916
236.729158,-0.05747176661
238.445883,-0.07249885905
240.175058,-0.08830345912
241.916772,-0.1040939137
243.671117,-0.1219292922
245.438184,-0.1426777355
247.218066,-0.1643554459
249.010855,-0.1863249999
250.816646,-0.2091551651
252.635531,-0.2328760465
254.467607,-0.2567968294
256.312969,-0.2807226715
258.171713,-0.3049801967
260.043937,-0.3298118831
261.929737,-0.3548017397
263.829213,-0.3797524988
265.742464,-0.4039427902
267.66959,-0.4272310087
269.61069,-0.4496670878
271.565868,-0.4711316694
273.535224,-0.4915587017
275.518861,-0.5111339547
277.516884,-0.5297969526
279.529395,-0.5476595566
281.556502,-0.5649200535
283.598308,-0.5816473552
285.654922,-0.5977895462
287.726449,-0.6133994237
289.813,-0.6284159337
291.914681,-0.6426817014
294.031604,-0.6564534609
296.163878,-0.6703138431
298.311615,-0.6842178869
300.474927,-0.6975659698
302.653927,-0.7100988895
304.848729,-0.7226088152
307.059448,-0.7350403234
309.286198,-0.7464400333
311.529096,-0.7572147116
313.788259,-0.7674820923
316.063806,-0.7772421773
318.355854,-0.7866592876
320.664525,-0.794957138
322.989937,-0.8021404073
325.332213,-0.8086054962
327.691474,-0.8145657937
330.067845,-0.8198631046
332.461449,-0.8243828138
334.87241,-0.8285078954
337.300856,-0.8324683881
339.746912,-0.8363201169
342.210707,-0.8402097239
344.692369,-0.8442062029
347.192028,-0.8485452333
349.709814,-0.8531755044
352.245858,-0.8582673807
354.800294,-0.8633645982
357.373253,-0.8676375619
359.964872,-0.871667751
362.575285,-0.8757838275
365.204627,-0.8800691695
367.853038,-0.8845301468
370.520654,-0.889891722
373.207616,-0.8969126259
375.914063,-0.9061818086
378.640137,-0.9188220146
381.38598,-0.9340905162
384.151735,-0.9520133656
386.937547,-0.973234255
389.743562,-0.9968420522
392.569925,-1.022352912
395.416785,-1.047259995
398.284289,-1.071508811
401.172589,-1.093052636
404.081834,-1.112196122
407.012176,-1.127688295
409.963769,-1.140768671
412.936766,-1.148582221
415.931323,-1.153461377
418.947596,-1.154473801
421.985743,-1.150892752
425.045922,-1.144618919
428.128292,-1.132061976
431.233016,-1.113229493
434.360255,-1.08872114
437.510172,-1.05859263
440.682932,-1.022829028
443.8787,-0.9823095117
447.097643,-0.9376886782
450.33993,-0.8883844247
453.605729,-0.834058623
456.895212,-0.7757482705
460.208549,-0.7139489851
463.545914,-0.6496285971
466.907481,-0.5825546987
470.293426,-0.5148349406
473.703925,-0.4464757922
477.139156,-0.3784006009
480.5993,-0.3106195732
484.084536,-0.2443451979
487.595046,-0.1800149566
491.131014,-0.1174548608
494.692624,-0.05730060393
498.280063,0
501.893517,0.05441116639
505.533175,0.1065160139
509.199228,0.1561812679
512.891866,0.2032430476
516.611283,0.2489004895
520.357672,0.2933433852
524.13123,0.3362831006
527.932153,0.3779139183
531.76064,0.4193031524
535.61689,0.4605253188
539.501105,0.5004625144
543.413488,0.5389458539
547.354243,0.5768714976
551.323576,0.6141008723
555.321694,0.650025294
559.348806,0.6848020688
563.405122,0.7184759417
567.490853,0.7511293053
571.606214,0.7821038398
575.751418,0.8113848479
